Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
16289,Entry long,2025-09-26 19:59,Long,3778.695,3.28,12394.1196,5.97,0.05,6.9,0.06,-7,-0.06,2423.98,24.24
16290,Exit long,2025-09-26 20:20,Exit,3776.89,3.28,12396.2188,-8.05,-0.06,2.16,0.02,-20.3,-0.16,2415.92,24.16
16290,Entry long,2025-09-26 20:08,Long,3779.335,3.28,12396.2188,-8.05,-0.06,2.16,0.02,-20.3,-0.16,2415.92,24.16
16291,Exit long,2025-09-26 20:24,Exit,3775.885,3.28,12384.3616,0.51,0.00,2.48,0.02,-5.76,-0.05,2416.43,24.16
16291,Entry long,2025-09-26 20:21,Long,3775.72,3.28,12384.3616,0.51,0.00,2.48,0.02,-5.76,-0.05,2416.43,24.16
16292,Exit long,2025-09-26 20:34,Exit,3778.825,3.28,12384.6404,9.87,0.08,10.99,0.09,-0.98,-0.01,2426.3,24.26
16292,Entry long,2025-09-26 20:32,Long,3775.805,3.28,12384.6404,9.87,0.08,10.99,0.09,-0.98,-0.01,2426.3,24.26
16293,Exit long,2025-09-26 20:44,Exit,3775.925,3.29,12425.42525,-2.66,-0.02,2.02,0.02,-12.29,-0.10,2423.64,24.24
16293,Entry long,2025-09-26 20:36,Long,3776.725,3.29,12425.42525,-2.66,-0.02,2.02,0.02,-12.29,-0.10,2423.64,24.24
16294,Exit long,2025-09-26 20:47,Exit,3775.38,3.29,12418.77945,2.19,0.02,3.11,0.03,-2.15,-0.02,2425.83,24.26
16294,Entry long,2025-09-26 20:45,Long,3774.705,3.29,12418.77945,2.19,0.02,3.11,0.03,-2.15,-0.02,2425.83,24.26
16295,Exit long,2025-09-26 20:55,Exit,3776.085,3.29,12419.092,4.19,0.03,4.89,0.04,-1.73,-0.01,2430.02,24.30
16295,Entry long,2025-09-26 20:53,Long,3774.8,3.29,12419.092,4.19,0.03,4.89,0.04,-1.73,-0.01,2430.02,24.30
16296,Exit long,2025-09-26 21:07,Exit,3778.985,3.28,12394.0868,0.95,0.01,1.67,0.01,-1.9,-0.02,2430.97,24.31
16296,Entry long,2025-09-26 21:06,Long,3778.685,3.28,12394.0868,0.95,0.01,1.67,0.01,-1.9,-0.02,2430.97,24.31
16297,Exit long,2025-09-26 21:16,Exit,3777.235,3.29,12429.949,-2.88,-0.02,1.6,0.01,-9.61,-0.08,2428.09,24.28
16297,Entry long,2025-09-26 21:08,Long,3778.1,3.29,12429.949,-2.88,-0.02,1.6,0.01,-9.61,-0.08,2428.09,24.28
16298,Exit long,2025-09-26 21:27,Exit,3779.925,3.28,12395.7268,2.39,0.02,2.43,0.02,-1.44,-0.01,2430.49,24.30
16298,Entry long,2025-09-26 21:26,Long,3779.185,3.28,12395.7268,2.39,0.02,2.43,0.02,-1.44,-0.01,2430.49,24.30
16299,Exit long,2025-09-26 21:34,Exit,3781.135,3.28,12396.0384,6.05,0.05,6.82,0.06,-3.33,-0.03,2436.54,24.37
16299,Entry long,2025-09-26 21:31,Long,3779.28,3.28,12396.0384,6.05,0.05,6.82,0.06,-3.33,-0.03,2436.54,24.37
16300,Exit long,2025-09-26 21:42,Exit,3779.575,3.29,12432.72905,2.04,0.02,2.14,0.02,-3.41,-0.03,2438.58,24.39
16300,Entry long,2025-09-26 21:38,Long,3778.945,3.29,12432.72905,2.04,0.02,2.14,0.02,-3.41,-0.03,2438.58,24.39
16301,Exit long,2025-09-26 22:00,Exit,3773.925,3.29,12431.8901,-15.71,-0.13,0.97,0.01,-23.97,-0.19,2422.87,24.23
16301,Entry long,2025-09-26 21:43,Long,3778.69,3.29,12431.8901,-15.71,-0.13,0.97,0.01,-23.97,-0.19,2422.87,24.23
16302,Exit long,2025-09-26 22:11,Exit,3776.4,3.29,12418.35175,5.97,0.05,5.99,0.05,-1.46,-0.01,2428.84,24.29
16302,Entry long,2025-09-26 22:10,Long,3774.575,3.29,12418.35175,5.97,0.05,5.99,0.05,-1.46,-0.01,2428.84,24.29
16303,Exit long,2025-09-26 22:13,Exit,3776.47,3.29,12421.04955,3.5,0.03,4.06,0.03,-0.02,0.00,2432.35,24.32
16303,Entry long,2025-09-26 22:12,Long,3775.395,3.29,12421.04955,3.5,0.03,4.06,0.03,-0.02,0.00,2432.35,24.32
16304,Exit long,2025-09-26 22:20,Exit,3776.9,3.29,12422.5794,3.39,0.03,4,0.03,-0.2,0.00,2435.73,24.36
16304,Entry long,2025-09-26 22:19,Long,3775.86,3.29,12422.5794,3.39,0.03,4,0.03,-0.2,0.00,2435.73,24.36
16305,Exit long,2025-09-26 22:31,Exit,3775.275,3.29,12423.7967,-3.17,-0.03,0.71,0.01,-9.41,-0.08,2432.56,24.33
16305,Entry long,2025-09-26 22:21,Long,3776.23,3.29,12423.7967,-3.17,-0.03,0.71,0.01,-9.41,-0.08,2432.56,24.33
16306,Exit long,2025-09-26 23:01,Exit,3780.78,3.28,12396.3172,4.61,0.04,4.85,0.04,-4.1,-0.03,2437.17,24.37
16306,Entry long,2025-09-26 22:55,Long,3779.365,3.28,12396.3172,4.61,0.04,4.85,0.04,-4.1,-0.03,2437.17,24.37
16307,Exit long,2025-09-26 23:04,Exit,3779.42,3.29,12429.24165,5.02,0.04,5.23,0.04,-0.15,0.00,2442.18,24.42
16307,Entry long,2025-09-26 23:03,Long,3777.885,3.29,12429.24165,5.02,0.04,5.23,0.04,-0.15,0.00,2442.18,24.42
16308,Exit long,2025-09-26 23:06,Exit,3779.895,3.29,12433.4693,2.35,0.02,3.78,0.03,-0.02,0.00,2444.54,24.45
16308,Entry long,2025-09-26 23:05,Long,3779.17,3.29,12433.4693,2.35,0.02,3.78,0.03,-0.02,0.00,2444.54,24.45
16309,Exit long,2025-09-26 23:28,Exit,3782.015,3.29,12443.5367,-0.74,-0.01,0.66,0.01,-4.7,-0.04,2443.8,24.44
16309,Entry long,2025-09-26 23:19,Long,3782.23,3.29,12443.5367,-0.74,-0.01,0.66,0.01,-4.7,-0.04,2443.8,24.44
16310,Exit long,2025-09-26 23:46,Exit,3778.29,3.29,12439.2268,-8.69,-0.07,0,0.00,-20.38,-0.16,2435.11,24.35
16310,Entry long,2025-09-26 23:33,Long,3780.92,3.29,12439.2268,-8.69,-0.07,0,0.00,-20.38,-0.16,2435.11,24.35
16311,Exit long,2025-09-26 23:56,Exit,3778.17,3.29,12429.24165,0.9,0.01,1.15,0.01,-1.28,-0.01,2436.02,24.36
16311,Entry long,2025-09-26 23:54,Long,3777.885,3.29,12429.24165,0.9,0.01,1.15,0.01,-1.28,-0.01,2436.02,24.36
16312,Exit long,2025-09-27 00:03,Exit,3778,3.29,12429.63645,-0.05,0.00,0.69,0.01,-3.9,-0.03,2435.97,24.36
16312,Entry long,2025-09-26 23:57,Long,3778.005,3.29,12429.63645,-0.05,0.00,0.69,0.01,-3.9,-0.03,2435.97,24.36
16313,Exit long,2025-09-27 00:16,Exit,3778.975,3.29,12432.0217,0.77,0.01,1.69,0.01,-2.73,-0.02,2436.74,24.37
16313,Entry long,2025-09-27 00:11,Long,3778.73,3.29,12432.0217,0.77,0.01,1.69,0.01,-2.73,-0.02,2436.74,24.37
16314,Exit long,2025-09-27 00:18,Exit,3779.32,3.29,12430.98535,2.94,0.02,3.36,0.03,-0.05,0.00,2439.68,24.40
16314,Entry long,2025-09-27 00:17,Long,3778.415,3.29,12430.98535,2.94,0.02,3.36,0.03,-0.05,0.00,2439.68,24.40
16315,Exit long,2025-09-27 00:43,Exit,3775.195,3.29,12434.70305,-14.34,-0.12,1.04,0.01,-22.42,-0.18,2425.34,24.25
16315,Entry long,2025-09-27 00:25,Long,3779.545,3.29,12434.70305,-14.34,-0.12,1.04,0.01,-22.42,-0.18,2425.34,24.25
16316,Exit long,2025-09-29 04:56,Exit,3769.85,3.29,12399.2204,3.55,0.03,3.72,0.03,-0.76,-0.01,2428.89,24.29
16316,Entry long,2025-09-29 04:54,Long,3768.76,3.29,12399.2204,3.55,0.03,3.72,0.03,-0.76,-0.01,2428.89,24.29
16317,Exit long,2025-09-29 05:02,Exit,3769.445,3.29,12398.0031,3.44,0.03,3.7,0.03,-0.15,0.00,2432.33,24.32
16317,Entry long,2025-09-29 04:58,Long,3768.39,3.29,12398.0031,3.44,0.03,3.7,0.03,-0.15,0.00,2432.33,24.32
16318,Exit long,2025-09-29 05:06,Exit,3769.56,3.29,12398.7598,3.06,0.02,3.08,0.02,-0.51,0.00,2435.39,24.35
16318,Entry long,2025-09-29 05:05,Long,3768.62,3.29,12398.7598,3.06,0.02,3.08,0.02,-0.51,0.00,2435.39,24.35
16319,Exit long,2025-09-29 05:13,Exit,3769.76,3.29,12400.8983,1.58,0.01,1.71,0.01,-0.49,0.00,2436.97,24.37
16319,Entry long,2025-09-29 05:12,Long,3769.27,3.29,12400.8983,1.58,0.01,1.71,0.01,-0.49,0.00,2436.97,24.37
16320,Exit long,2025-09-29 05:34,Exit,3766.815,3.29,12405.88265,-13.09,-0.11,0,0.00,-22.55,-0.18,2423.88,24.24
16320,Entry long,2025-09-29 05:22,Long,3770.785,3.29,12405.88265,-13.09,-0.11,0,0.00,-22.55,-0.18,2423.88,24.24
16321,Exit long,2025-09-29 05:53,Exit,3775.085,3.29,12416.7561,3.24,0.03,3.29,0.03,-1.56,-0.01,2427.12,24.27
16321,Entry long,2025-09-29 05:52,Long,3774.09,3.29,12416.7561,3.24,0.03,3.29,0.03,-1.56,-0.01,2427.12,24.27
16322,Exit long,2025-09-29 06:23,Exit,3784.515,3.28,12409.47,3.71,0.03,5,0.04,-0.36,0.00,2430.82,24.31
16322,Entry long,2025-09-29 06:22,Long,3783.375,3.28,12409.47,3.71,0.03,5,0.04,-0.36,0.00,2430.82,24.31
16323,Exit long,2025-09-29 06:47,Exit,3777.45,3.28,12417.3748,-27.37,-0.22,6.61,0.05,-36.49,-0.29,2403.45,24.03
16323,Entry long,2025-09-29 06:33,Long,3785.785,3.28,12417.3748,-27.37,-0.22,6.61,0.05,-36.49,-0.29,2403.45,24.03
16324,Exit long,2025-09-29 07:02,Exit,3774.435,3.28,12386.7888,-6.67,-0.05,0.66,0.01,-28.06,-0.23,2396.78,23.97
16324,Entry long,2025-09-29 06:53,Long,3776.46,3.28,12386.7888,-6.67,-0.05,0.66,0.01,-28.06,-0.23,2396.78,23.97
16325,Exit long,2025-09-29 07:26,Exit,3776.965,3.28,12381.1144,7.3,0.06,7.89,0.06,-4.44,-0.04,2404.07,24.04
16325,Entry long,2025-09-29 07:22,Long,3774.73,3.28,12381.1144,7.3,0.06,7.89,0.06,-4.44,-0.04,2404.07,24.04
16326,Exit long,2025-09-29 07:36,Exit,3779.125,3.28,12393.2176,2.28,0.02,3.71,0.03,-2.16,-0.02,2406.35,24.06
16326,Entry long,2025-09-29 07:35,Long,3778.42,3.28,12393.2176,2.28,0.02,3.71,0.03,-2.16,-0.02,2406.35,24.06
16327,Exit long,2025-09-29 07:38,Exit,3780.23,3.28,12392.8404,6.28,0.05,6.38,0.05,-0.71,-0.01,2412.64,24.13
16327,Entry long,2025-09-29 07:37,Long,3778.305,3.28,12392.8404,6.28,0.05,6.38,0.05,-0.71,-0.01,2412.64,24.13
16328,Exit long,2025-09-29 08:01,Exit,3794.28,3.27,12400.6248,6.64,0.05,7.49,0.06,-5.58,-0.04,2419.27,24.19
16328,Entry long,2025-09-29 07:57,Long,3792.24,3.27,12400.6248,6.64,0.05,7.49,0.06,-5.58,-0.04,2419.27,24.19
16329,Exit long,2025-09-29 08:25,Exit,3790.415,3.27,12406.707,-12.08,-0.10,4.68,0.04,-19.72,-0.16,2407.19,24.07
16329,Entry long,2025-09-29 08:08,Long,3794.1,3.27,12406.707,-12.08,-0.10,4.68,0.04,-19.72,-0.16,2407.19,24.07
16330,Exit long,2025-09-29 08:27,Exit,3791.59,3.27,12391.77945,6.69,0.05,7.44,0.06,-0.51,0.00,2413.88,24.14
16330,Entry long,2025-09-29 08:26,Long,3789.535,3.27,12391.77945,6.69,0.05,7.44,0.06,-0.51,0.00,2413.88,24.14
16331,Exit long,2025-09-29 08:45,Exit,3797.165,3.27,12412.80555,3.89,0.03,5.25,0.04,-0.15,0.00,2417.77,24.18
16331,Entry long,2025-09-29 08:44,Long,3795.965,3.27,12412.80555,3.89,0.03,5.25,0.04,-0.15,0.00,2417.77,24.18
16332,Exit long,2025-09-29 08:58,Exit,3794.005,3.27,12415.0128,-8.65,-0.07,0.34,0.00,-14.54,-0.12,2409.12,24.09
16332,Entry long,2025-09-29 08:46,Long,3796.64,3.27,12415.0128,-8.65,-0.07,0.34,0.00,-14.54,-0.12,2409.12,24.09
16333,Exit long,2025-09-29 09:01,Exit,3794.555,3.27,12404.4507,3.71,0.03,4.1,0.03,-1.54,-0.01,2412.83,24.13
16333,Entry long,2025-09-29 08:59,Long,3793.41,3.27,12404.4507,3.71,0.03,4.1,0.03,-1.54,-0.01,2412.83,24.13
16334,Exit long,2025-09-29 09:15,Exit,3796.76,3.26,12376.3292,1.08,0.01,2.62,0.02,-0.57,0.00,2413.91,24.14
16334,Entry long,2025-09-29 09:14,Long,3796.42,3.26,12376.3292,1.08,0.01,2.62,0.02,-0.57,0.00,2413.91,24.14
16335,Exit long,2025-09-29 09:18,Exit,3796.8,3.27,12412.8873,2.62,0.02,2.89,0.02,-0.13,0.00,2416.52,24.17
16335,Entry long,2025-09-29 09:17,Long,3795.99,3.27,12412.8873,2.62,0.02,2.89,0.02,-0.13,0.00,2416.52,24.17
16336,Exit long,2025-09-29 09:35,Exit,3794.8,3.27,12414.53865,-5.58,-0.04,0.15,0.00,-12.82,-0.10,2410.95,24.11
16336,Entry long,2025-09-29 09:21,Long,3796.495,3.27,12414.53865,-5.58,-0.04,0.15,0.00,-12.82,-0.10,2410.95,24.11
16337,Exit long,2025-09-29 09:42,Exit,3794.8,3.27,12405.9549,3.01,0.02,3.45,0.03,-0.23,0.00,2413.96,24.14
16337,Entry long,2025-09-29 09:41,Long,3793.87,3.27,12405.9549,3.01,0.02,3.45,0.03,-0.23,0.00,2413.96,24.14
16338,Exit long,2025-09-29 09:49,Exit,3794.79,3.27,12406.78875,2.14,0.02,2.37,0.02,-3.81,-0.03,2416.1,24.16
16338,Entry long,2025-09-29 09:46,Long,3794.125,3.27,12406.78875,2.14,0.02,2.37,0.02,-3.81,-0.03,2416.1,24.16
16339,Exit long,2025-09-29 10:18,Exit,3806.78,3.26,12402.7515,7.32,0.06,9.05,0.07,-0.03,0.00,2423.42,24.23
16339,Entry long,2025-09-29 10:16,Long,3804.525,3.26,12402.7515,7.32,0.06,9.05,0.07,-0.03,0.00,2423.42,24.23
16340,Exit long,2025-09-29 10:34,Exit,3807.28,3.26,12412.6293,-0.93,-0.01,0.23,0.00,-12.65,-0.10,2422.49,24.22
16340,Entry long,2025-09-29 10:28,Long,3807.555,3.26,12412.6293,-0.93,-0.01,0.23,0.00,-12.65,-0.10,2422.49,24.22
16341,Exit long,2025-09-29 10:47,Exit,3806.77,3.26,12405.767,4.27,0.03,6.24,0.05,-4.06,-0.03,2426.76,24.27
16341,Entry long,2025-09-29 10:38,Long,3805.45,3.26,12405.767,4.27,0.03,6.24,0.05,-4.06,-0.03,2426.76,24.27
16342,Exit long,2025-09-29 10:54,Exit,3805.415,3.26,12404.4793,1.14,0.01,3.68,0.03,-8.83,-0.07,2427.9,24.28
16342,Entry long,2025-09-29 10:49,Long,3805.055,3.26,12404.4793,1.14,0.01,3.68,0.03,-8.83,-0.07,2427.9,24.28
16343,Exit long,2025-09-29 11:00,Exit,3805.575,3.26,12402.833,3.31,0.03,5.66,0.05,-4.24,-0.03,2431.21,24.31
16343,Entry long,2025-09-29 10:57,Long,3804.55,3.26,12402.833,3.31,0.03,5.66,0.05,-4.24,-0.03,2431.21,24.31
16344,Exit long,2025-09-29 11:06,Exit,3806.685,3.26,12406.419,3.34,0.03,3.94,0.03,-5,-0.04,2434.55,24.35
16344,Entry long,2025-09-29 11:04,Long,3805.65,3.26,12406.419,3.34,0.03,3.94,0.03,-5,-0.04,2434.55,24.35
16345,Exit long,2025-09-29 11:16,Exit,3805.8,3.26,12405.3921,1.48,0.01,4.3,0.03,-13.2,-0.11,2436.03,24.36
16345,Entry long,2025-09-29 11:09,Long,3805.335,3.26,12405.3921,1.48,0.01,4.3,0.03,-13.2,-0.11,2436.03,24.36
16346,Exit long,2025-09-29 11:19,Exit,3806.475,3.26,12400.9259,8.15,0.07,8.17,0.07,-0.34,0.00,2444.18,24.44
16346,Entry long,2025-09-29 11:18,Long,3803.965,3.26,12400.9259,8.15,0.07,8.17,0.07,-0.34,0.00,2444.18,24.44
16347,Exit long,2025-09-29 11:42,Exit,3814.425,3.26,12429.9236,5.07,0.04,6.8,0.05,-6.37,-0.05,2449.25,24.49
16347,Entry long,2025-09-29 11:36,Long,3812.86,3.26,12429.9236,5.07,0.04,6.8,0.05,-6.37,-0.05,2449.25,24.49
16348,Exit long,2025-09-29 11:53,Exit,3816.25,3.26,12434.1616,6.78,0.05,9.7,0.08,-4.01,-0.03,2456.03,24.56
16348,Entry long,2025-09-29 11:50,Long,3814.16,3.26,12434.1616,6.78,0.05,9.7,0.08,-4.01,-0.03,2456.03,24.56
16349,Exit long,2025-09-29 12:01,Exit,3814.68,3.26,12435.3515,0.47,0.00,3.9,0.03,-8.35,-0.07,2456.51,24.57
16349,Entry long,2025-09-29 11:54,Long,3814.525,3.26,12435.3515,0.47,0.00,3.9,0.03,-8.35,-0.07,2456.51,24.57
16350,Exit long,2025-09-29 12:04,Exit,3814.835,3.26,12428.3262,8,0.06,8.02,0.06,-1.27,-0.01,2464.51,24.65
16350,Entry long,2025-09-29 12:02,Long,3812.37,3.26,12428.3262,8,0.06,8.02,0.06,-1.27,-0.01,2464.51,24.65
16351,Exit long,2025-09-29 12:17,Exit,3817.525,3.26,12441.5455,3.55,0.03,5.77,0.05,-0.8,-0.01,2468.06,24.68
16351,Entry long,2025-09-29 12:16,Long,3816.425,3.26,12441.5455,3.55,0.03,5.77,0.05,-0.8,-0.01,2468.06,24.68
16352,Exit long,2025-09-29 12:24,Exit,3815.705,3.26,12439.0353,0.13,0.00,3.47,0.03,-9.6,-0.08,2468.19,24.68
16352,Entry long,2025-09-29 12:18,Long,3815.655,3.26,12439.0353,0.13,0.00,3.47,0.03,-9.6,-0.08,2468.19,24.68
16353,Exit long,2025-09-29 12:27,Exit,3815.645,3.26,12437.878,1.09,0.01,5.79,0.05,-1.61,-0.01,2469.29,24.69
16353,Entry long,2025-09-29 12:25,Long,3815.3,3.26,12437.878,1.09,0.01,5.79,0.05,-1.61,-0.01,2469.29,24.69
16354,Exit long,2025-09-29 12:34,Exit,3816.55,3.26,12435.6449,6.28,0.05,6.75,0.05,-4.11,-0.03,2475.56,24.76
16354,Entry long,2025-09-29 12:33,Long,3814.615,3.26,12435.6449,6.28,0.05,6.75,0.05,-4.11,-0.03,2475.56,24.76
16355,Exit long,2025-09-29 12:39,Exit,3816.155,3.27,12471.78,7.01,0.06,7.03,0.06,-1.59,-0.01,2482.57,24.83
16355,Entry long,2025-09-29 12:37,Long,3814,3.27,12471.78,7.01,0.06,7.03,0.06,-1.59,-0.01,2482.57,24.83
16356,Exit long,2025-09-29 12:42,Exit,3818.075,3.27,12475.5732,9.5,0.08,9.78,0.08,-0.77,-0.01,2492.07,24.92
16356,Entry long,2025-09-29 12:40,Long,3815.16,3.27,12475.5732,9.5,0.08,9.78,0.08,-0.77,-0.01,2492.07,24.92
16357,Exit long,2025-09-29 12:49,Exit,3817.29,3.27,12480.2493,2.26,0.02,2.39,0.02,-0.6,0.00,2494.33,24.94
16357,Entry long,2025-09-29 12:48,Long,3816.59,3.27,12480.2493,2.26,0.02,2.39,0.02,-0.6,0.00,2494.33,24.94
16358,Exit long,2025-09-29 13:14,Exit,3811.035,3.27,12481.5573,-19.51,-0.16,0.2,0.00,-29.97,-0.24,2474.82,24.75
16358,Entry long,2025-09-29 12:50,Long,3816.99,3.27,12481.5573,-19.51,-0.16,0.2,0.00,-29.97,-0.24,2474.82,24.75
16359,Exit long,2025-09-29 14:00,Exit,3811.55,3.27,12473.088,-9.35,-0.07,0.87,0.01,-19.96,-0.16,2465.47,24.65
16359,Entry long,2025-09-29 13:48,Long,3814.4,3.27,12473.088,-9.35,-0.07,0.87,0.01,-19.96,-0.16,2465.47,24.65
16360,Exit long,2025-09-29 14:32,Exit,3819.28,3.26,12447.0712,3.75,0.03,3.77,0.03,-0.11,0.00,2469.22,24.69
16360,Entry long,2025-09-29 14:31,Long,3818.12,3.26,12447.0712,3.75,0.03,3.77,0.03,-0.11,0.00,2469.22,24.69
16361,Exit long,2025-09-29 14:36,Exit,3819.07,3.26,12447.984,2.15,0.02,2.66,0.02,-1.58,-0.01,2471.37,24.71
16361,Entry long,2025-09-29 14:34,Long,3818.4,3.26,12447.984,2.15,0.02,2.66,0.02,-1.58,-0.01,2471.37,24.71
16362,Exit long,2025-09-29 14:38,Exit,3819.74,3.26,12449.1576,3.16,0.03,3.28,0.03,-0.51,0.00,2474.54,24.75
16362,Entry long,2025-09-29 14:37,Long,3818.76,3.26,12449.1576,3.16,0.03,3.28,0.03,-0.51,0.00,2474.54,24.75
16363,Exit long,2025-09-29 14:46,Exit,3818.165,3.26,12445.6205,1.56,0.01,4.03,0.03,-1.73,-0.01,2476.1,24.76
16363,Entry long,2025-09-29 14:40,Long,3817.675,3.26,12445.6205,1.56,0.01,4.03,0.03,-1.73,-0.01,2476.1,24.76
16364,Exit long,2025-09-29 15:22,Exit,3809.365,3.26,12446.7289,-28.23,-0.23,0.03,0.00,-34.46,-0.28,2447.87,24.48
16364,Entry long,2025-09-29 14:47,Long,3818.015,3.26,12446.7289,-28.23,-0.23,0.03,0.00,-34.46,-0.28,2447.87,24.48
16365,Exit long,2025-09-29 16:06,Exit,3816.375,3.26,12439.671,1.68,0.01,3.19,0.03,-3.26,-0.03,2449.55,24.50
16365,Entry long,2025-09-29 16:04,Long,3815.85,3.26,12439.671,1.68,0.01,3.19,0.03,-3.26,-0.03,2449.55,24.50
16366,Exit long,2025-09-29 16:14,Exit,3817.595,3.26,12443.0288,2.3,0.02,2.31,0.02,-1.16,-0.01,2451.85,24.52
16366,Entry long,2025-09-29 16:13,Long,3816.88,3.26,12443.0288,2.3,0.02,2.31,0.02,-1.16,-0.01,2451.85,24.52
16367,Exit long,2025-09-29 16:26,Exit,3817.125,3.26,12445.0011,-1.21,-0.01,0,0.00,-8.75,-0.07,2450.64,24.51
16367,Entry long,2025-09-29 16:19,Long,3817.485,3.26,12445.0011,-1.21,-0.01,0,0.00,-8.75,-0.07,2450.64,24.51
16368,Exit long,2025-09-29 16:36,Exit,3817.725,3.26,12443.9253,1.83,0.01,2.18,0.02,-0.18,0.00,2452.47,24.52
16368,Entry long,2025-09-29 16:34,Long,3817.155,3.26,12443.9253,1.83,0.01,2.18,0.02,-0.18,0.00,2452.47,24.52
16369,Exit long,2025-09-29 16:55,Exit,3823.775,3.25,12421.45125,5.79,0.05,5.8,0.05,-1.06,-0.01,2458.25,24.58
16369,Entry long,2025-09-29 16:54,Long,3821.985,3.25,12421.45125,5.79,0.05,5.8,0.05,-1.06,-0.01,2458.25,24.58
16370,Exit long,2025-09-29 17:09,Exit,3824.86,3.25,12424.83125,5.93,0.05,6.09,0.05,-1.27,-0.01,2464.18,24.64
16370,Entry long,2025-09-29 17:08,Long,3823.025,3.25,12424.83125,5.93,0.05,6.09,0.05,-1.27,-0.01,2464.18,24.64
16371,Exit long,2025-09-29 17:20,Exit,3826.68,3.25,12429.31625,7.36,0.06,9.31,0.07,-0.02,0.00,2471.54,24.72
16371,Entry long,2025-09-29 17:17,Long,3824.405,3.25,12429.31625,7.36,0.06,9.31,0.07,-0.02,0.00,2471.54,24.72
16372,Exit long,2025-09-29 17:22,Exit,3827.02,3.25,12435.6375,2.15,0.02,3.09,0.02,-0.03,0.00,2473.69,24.74
16372,Entry long,2025-09-29 17:21,Long,3826.35,3.25,12435.6375,2.15,0.02,3.09,0.02,-0.03,0.00,2473.69,24.74
16373,Exit long,2025-09-29 17:39,Exit,3826.435,3.25,12437.08375,-1.2,-0.01,1.15,0.01,-10.81,-0.09,2472.49,24.72
16373,Entry long,2025-09-29 17:32,Long,3826.795,3.25,12437.08375,-1.2,-0.01,1.15,0.01,-10.81,-0.09,2472.49,24.72
16374,Exit long,2025-09-29 17:42,Exit,3825.465,3.26,12469.5,1.48,0.01,3.7,0.03,-0.68,-0.01,2473.97,24.74
16374,Entry long,2025-09-29 17:41,Long,3825,3.26,12469.5,1.48,0.01,3.7,0.03,-0.68,-0.01,2473.97,24.74
16375,Exit long,2025-09-29 17:49,Exit,3824.485,3.26,12466.5497,1.24,0.01,4.55,0.04,-8.7,-0.07,2475.21,24.75
16375,Entry long,2025-09-29 17:43,Long,3824.095,3.26,12466.5497,1.24,0.01,4.55,0.04,-8.7,-0.07,2475.21,24.75
16376,Exit long,2025-09-29 18:06,Exit,3816.525,3.26,12465.5228,-23.68,-0.19,1.78,0.01,-36.37,-0.29,2451.52,24.52
16376,Entry long,2025-09-29 17:50,Long,3823.78,3.26,12465.5228,-23.68,-0.19,1.78,0.01,-36.37,-0.29,2451.52,24.52
16377,Exit long,2025-09-29 19:00,Exit,3821.95,3.25,12418.59125,2.71,0.02,3.04,0.02,-1.93,-0.02,2454.24,24.54
16377,Entry long,2025-09-29 18:58,Long,3821.105,3.25,12418.59125,2.71,0.02,3.04,0.02,-1.93,-0.02,2454.24,24.54
16378,Exit long,2025-09-29 19:03,Exit,3821.99,3.26,12454.178,5.48,0.04,6.59,0.05,-6.72,-0.05,2459.71,24.60
16378,Entry long,2025-09-29 19:01,Long,3820.3,3.26,12454.178,5.48,0.04,6.59,0.05,-6.72,-0.05,2459.71,24.60
16379,Exit long,2025-09-29 19:29,Exit,3823.795,3.25,12430.25875,-2.96,-0.02,4.65,0.04,-18.28,-0.15,2456.76,24.57
16379,Entry long,2025-09-29 19:17,Long,3824.695,3.25,12430.25875,-2.96,-0.02,4.65,0.04,-18.28,-0.15,2456.76,24.57
16380,Exit long,2025-09-29 19:31,Exit,3824.59,3.25,12419.43625,10.45,0.08,13.73,0.11,-6.16,-0.05,2467.21,24.67
16380,Entry long,2025-09-29 19:30,Long,3821.365,3.25,12419.43625,10.45,0.08,13.73,0.11,-6.16,-0.05,2467.21,24.67
16381,Exit long,2025-09-29 19:53,Exit,3823.42,3.25,12435.8,-9.72,-0.08,1.28,0.01,-31.77,-0.26,2457.49,24.57
16381,Entry long,2025-09-29 19:44,Long,3826.4,3.25,12435.8,-9.72,-0.08,1.28,0.01,-31.77,-0.26,2457.49,24.57
16382,Exit long,2025-09-29 20:03,Exit,3825.785,3.25,12432.4525,1.32,0.01,2.13,0.02,-2.7,-0.02,2458.8,24.59
16382,Entry long,2025-09-29 20:02,Long,3825.37,3.25,12432.4525,1.32,0.01,2.13,0.02,-2.7,-0.02,2458.8,24.59
16383,Exit long,2025-09-29 20:06,Exit,3827.155,3.25,12433.9475,4.27,0.03,4.76,0.04,-3.46,-0.03,2463.08,24.63
16383,Entry long,2025-09-29 20:04,Long,3825.83,3.25,12433.9475,4.27,0.03,4.76,0.04,-3.46,-0.03,2463.08,24.63
16384,Exit long,2025-09-29 20:14,Exit,3827.1,3.25,12434.84125,3.2,0.03,5.05,0.04,-2.16,-0.02,2466.28,24.66
16384,Entry long,2025-09-29 20:10,Long,3826.105,3.25,12434.84125,3.2,0.03,5.05,0.04,-2.16,-0.02,2466.28,24.66
